2590,2244,N,0.00 - 49.00,F,Y
2592,2245,10,100.00,A+,Y
2593,2245,9,90.00 - 99.00,A+,Y
2594,2245,8,80.00 - 89.00,A+,Y
2595,2245,7,70.00 - 79.00,A,Y
2596,2245,6,60.00 - 69.00,B,Y
2597,2245,5,50.00 - 59.00,C,Y
2598,2245,F,0.00 - 49.00,F,Y
2600,2246,HD,NaN,A+,Y
2601,2246,DN,NaN,A,Y
2602,2246,CR,NaN,B,Y
2603,2246,P,NaN,C,Y
2604,2246,F,NaN,F,Y
2606,2247,HD,80.00 - 100.00,A+,Y
2607,2247,D,70.00 - 79.00,A,Y
2608,2247,C,60.00 - 69.00,B,Y
2609,2247,P,50.00 - 59.00,C,Y
2610,2247,N,0.00 - 49.00,F,Y
2612,2248,HD,7.00,A+,Y
2613,2248,D,6.00 - 6.99,A,Y
2614,2248,Cr,5.00 - 5.99,B,Y
2615,2248,P,4.00 - 4.99,C,Y
2616,2248,PC,3.00 - 3.99,D,Y
2617,2248,N,1.00 - 3.99,F,Y
2619,2249,HD,80.00 - 100.00,A+,Y
2620,2249,DI,70.00 - 79.00,A,Y
2621,2249,CR,60.00 - 69.00,B,Y
2622,2249,PA,50.00 - 59.00,C,Y
2623,2249,NN,0.00 - 49.00,F,Y
2625,2250,NaN,80.00 - 100.00,A+,Y
2626,2250,NaN,70.00 - 79.00,A,Y
2627,2250,NaN,60.00 - 69.00,B,Y
2628,2250,NaN,50.00 - 59.00,C,Y
2629,2250,P,NaN,S,Y
2630,2250,NaN,1.00 - 49.00,F,Y
2632,2251,H1,80.00 - 100.00,A,Y
2633,2251,H2A,75.00 - 79.00,A-,Y
2634,2251,H2B,70.00 - 74.00,B+,Y
2635,2251,H3,65.00 - 69.00,B,Y
2636,2251,P,50.00 - 64.00,C,Y
2637,2251,N,0.00 - 49.00,F,Y
2639,2252,HD,NaN,A+,Y
2640,2252,A,NaN,A,Y
2641,2252,B,NaN,B,Y
2642,2252,C,NaN,C,Y
2643,2252,F,NaN,F,Y
2644,2252,P,NaN,S,Y
2646,2253,HD,NaN,A+,Y
2647,2253,DN,NaN,A,Y
2648,2253,CR,NaN,B,Y
2649,2253,PP,NaN,C,Y
2650,2253,FP,NaN,D,Y
2651,2253,NN,NaN,F,Y
2653,2254,HD,65.00 - 100.00,A+,Y
2654,2254,D,75.00 - 84.00,A,Y
2655,2254,CR,65.00 - 74.00,B,Y
2656,2254,P,50.00 - 64.00,C,Y
2657,2254,F,0.00 - 49.00,F,Y
2659,2255,A,NaN,A,Y
2660,2255,B,NaN,AB,Y
2661,2255,C,NaN,B,Y
2662,2255,D,NaN,BC,Y
2663,2255,E,NaN,C,Y
2664,2255,Z,NaN,S,Y
2665,2255,FX,NaN,F,Y
2666,2255,F,NaN,F,Y
2668,2256,NaN,1.00 - 1.99,A,Y
2669,2256,NaN,2.00 - 2.99,A-,Y
2670,2256,NaN,3.00 - 3.99,B,Y
2671,2256,NaN,4.00 - 4.99,C,Y
2672,2256,NaN,5.00 - 5.00,F,Y
2674,2257,NaN,5.00,A,Y
2675,2257,NaN,4.00 - 4.99,B,Y
2676,2257,NaN,3.00 - 3.99,C,Y
2677,2257,P,NaN,P,Y
2678,2257,NaN,NaN,F,Y
2680,2258,A,NaN,A,Y
2681,2258,B,NaN,AB,Y
2682,2258,C,NaN,B,Y
2683,2258,D,NaN,BC,Y
2684,2258,E,NaN,C,Y
2685,2258,Z,NaN,S,Y
2686,2258,FX,NaN,F,Y
2687,2258,F,NaN,F,Y
2689,2259,A,NaN,A,Y
2690,2259,B,NaN,B,Y
2691,2259,C,NaN,B,Y
2692,2259,D,NaN,C,Y
2693,2259,E,NaN,C,Y
2694,2259,F,NaN,D,Y
2695,2259,G,NaN,D,Y
2696,2259,H,NaN,F,Y
2698,2260,A,90.00 - 100.00,A,Y
2699,2260,A-,85.00 - 89.00,A-,Y
2700,2260,B+,80.00 - 84.00,B+,Y
2701,2260,B,75.00 - 79.00,B,Y
2702,2260,B-,70.00 - 74.00,B-,Y
2703,2260,C+,65.00 - 69.00,C+,Y
2704,2260,C,60.00 - 64.00,C,Y
2705,2260,C-,55.00 - 59.00,C-,Y
2706,2260,D,50.00 - 54.00,D,Y
2707,2260,U,NaN,F,Y
2708,2260,F,0.00 - 49.00,F,Y
2709,2260,P,NaN,P,Y
2710,2260,S,NaN,P,Y
2711,2260,AG,NaN,-,Y
2712,2260,AU,NaN,-,Y
2713,2260,T,NaN,-,Y
2714,2260,V,NaN,-,Y
2715,2260,XE,NaN,-,Y
2717,2261,A,90.00 - 100.00,A,Y
2718,2261,A-,87.00 - 89.99,A-,Y
2719,2261,B+,84.00 - 86.99,B+,Y
2720,2261,B,80.00 - 83.99,B,Y
2721,2261,B-,77.00 - 79.99,B-,Y
2722,2261,C+,74.00 - 76.99,C+,Y
2723,2261,C,70.00 - 73.99,C,Y
2724,2261,C-,67.00 - 69.99,C-,Y
2725,2261,D+,64.00 - 66.99,D+,Y
2726,2261,D,60.00 - 63.99,D,Y
2727,2261,F,0.00 - 59.99,F,Y
2729,2262,NaN,60.00 - 100.00,A,Y
2730,2262,NaN,55.00 - 59.99,AB,Y
2731,2262,NaN,50.00 - 54.99,B,Y
2732,2262,NaN,43.00 - 49.99,BC,Y
2733,2262,NaN,35.00 - 42.99,C,Y
2734,2262,NaN,0.00 - 34.99,F,Y
2736,2263,A+,5.00,A+,Y
2737,2263,A,4.00 - 4.99,A,Y
2738,2263,A-,3.50 - 3.99,AB,Y
2739,2263,B,3.00 - 3.49,B,Y
2740,2263,C,2.00 - 2.99,C,Y
2741,2263,D,1.00 - 1.99,D,Y
2742,2263,F,0.00 - 0.99,F,Y
2744,2264,A+,80.00 - 100.00,A,Y
2745,2264,A,75.00 - 79.00,A,Y
2746,2264,A-,70.00 - 74.00,A-,Y
2747,2264,B+,65.00 - 69.00,B+,Y
2748,2264,B,60.00 - 64.00,B,Y
2749,2264,B-,55.00 - 59.00,B-,Y
2750,2264,C+,50.00 - 54.00,C+,Y
2751,2264,C,45.00 - 49.00,C,Y
2752,2264,C-,40.00 - 44.00,C-,Y
2753,2264,D,40.00 - 44.00,C-,Y
2754,2264,F,0.00 - 39.00,F,Y
2756,2265,A+,NaN,A+,Y
2757,2265,A,NaN,A,Y
2758,2265,A-,NaN,A-,Y
2759,2265,B+,NaN,B+,Y
2760,2265,B,NaN,B,Y
2761,2265,B-,NaN,B-,Y
2762,2265,C+,NaN,C+,Y
2763,2265,C,NaN,C,Y
2764,2265,C-,NaN,C-,Y
2765,2265,D+,NaN,D+,Y
2766,2265,D,NaN,D,Y
2767,2265,D-,NaN,D-,Y
2768,2265,F,NaN,F,Y
2770,2266,NaN,60.00 - 100.00,A,Y
2771,2266,NaN,45.00 - 59.99,B,Y
2772,2266,NaN,36.00 - 44.99,C,Y
2773,2266,NaN,0.00 - 35.99,F,Y
2775,2267,I,NaN,A,Y
2776,2267,II,NaN,B,Y
2777,2267,III,NaN,C,Y
2778,2267,IV,NaN,D,Y
2779,2267,V,NaN,F,Y
2781,2268,I,NaN,A,Y
2782,2268,II,NaN,B,Y
2783,2268,III,NaN,C,Y
2784,2268,IV,NaN,D,Y
2785,2268,V,NaN,D,Y
2786,2268,VI,NaN,F,Y
2788,2269,I,NaN,A+,Y
2789,2269,II,NaN,A,Y
2790,2269,III,NaN,B,Y
2791,2269,IV,NaN,C,Y
2792,2269,V,NaN,C,Y
2793,2269,VI,NaN,D,Y
2794,2269,VII,NaN,F,Y
2796,2270,NaN,NaN,A,Y
2797,2270,NaN,NaN,AB,Y
2798,2270,NaN,NaN,B,Y
2799,2270,NaN,NaN,C,Y
2801,2271,A,85.00 - 100.00,A,Y
2802,2271,A-,80.00 - 84.99,A-,Y
2803,2271,B+,75.00 - 79.99,B+,Y
2804,2271,B,70.00 - 74.99,B,Y
2805,2271,B-,65.00 - 69.99,B-,Y
2806,2271,C+,60.00 - 64.99,C+,Y
2807,2271,C,55.00 - 59.99,C,Y
2808,2271,C-,50.00 - 54.99,C-,Y
2809,2271,D,40.00 - 49.99,F,Y
2810,2271,E,0.00 - 39.99,F,Y
2812,2272,NaN,10.00,A+,Y
2813,2272,NaN,9.00,A,Y
2814,2272,NaN,8.00,A-,Y
2815,2272,NaN,7.00,B+,Y
2816,2272,NaN,6.00,B,Y
2817,2272,NaN,5.00,B-,Y
2818,2272,NaN,4.00,C+,Y
2819,2272,NaN,3.00,C,Y
2820,2272,NaN,0.00 - 2.00,F,Y
2821,2272,NaN,NaN,S,Y
2823,2273,A,NaN,A,Y
2824,2273,B,NaN,AB,Y
2825,2273,C,NaN,B,Y
2826,2273,D,NaN,BC,Y
2827,2273,E,NaN,C,Y
2828,2273,Z,NaN,S,Y
2829,2273,FX,NaN,F,Y
2830,2273,F,NaN,F,Y
2832,2275,10,NaN,A+,Y
2833,2275,9,NaN,A,Y
2834,2275,8,NaN,B+,Y
2835,2275,7,NaN,B,Y
2836,2275,6,NaN,B-,Y
2837,2275,5,NaN,C+,Y
2838,2275,4,NaN,C,Y
2839,2275,3,NaN,F,Y
2840,2275,2,NaN,F,Y
2841,2275,1,NaN,F,Y
2843,2276,A,NaN,A,Y
2844,2276,B,NaN,AB,Y
2845,2276,C,NaN,B,Y
2846,2276,D,NaN,BC,Y
2847,2276,E,NaN,C,Y
2848,2276,Z,NaN,S,Y
2849,2276,FX,NaN,F,Y
2850,2276,F,NaN,F,Y
2852,2277,NaN,20.00,A+,Y
2853,2277,NaN,18.00 - 19.99,A+,Y
2854,2277,NaN,16.00 - 17.99,A,Y
2855,2277,NaN,14.00 - 15.99,B,Y
2856,2277,NaN,12.00 - 13.99,C,Y
2857,2277,NaN,10.00 - 11.99,C-,Y
2858,2277,NaN,8.00 - 9.99,F,Y
2859,2277,NaN,0.00 - 7.99,F,Y
2861,2278,NaN,20.00,A+,Y
2862,2278,NaN,18.00 - 19.99,A,Y
2863,2278,NaN,16.00 - 17.99,A-,Y
2864,2278,NaN,13.00 - 15.99,B,Y
2865,2278,NaN,10.00 - 12.99,C,Y
2866,2278,NaN,0.00 - 9.99,F,Y
2868,2279,A,95.00 - 100.00,A,Y
2869,2279,A-,90.00 - 94.99,A-,Y
2870,2279,B+,85.00 - 89.99,B+,Y
2871,2279,B,80.00 - 84.99,B,Y
2872,2279,B-,75.00 - 79.99,B-,Y
2873,2279,C+,70.00 - 74.99,C+,Y
2874,2279,C,65.00 - 69.99,C,Y
2875,2279,C-,60.00 - 64.99,C-,Y
2876,2279,D+,55.00 - 59.99,D+,Y
2877,2279,D,50.00 - 54.99,D,Y
2878,2279,F,0.00 - 49.99,F,Y
2880,2280,I,NaN,A,Y
2881,2280,II,NaN,B,Y
2882,2280,III,NaN,C,Y
2883,2280,IV,NaN,D,Y
2884,2280,V,NaN,F,Y
2886,2281,I,NaN,A,Y
2887,2281,II,NaN,B,Y
2888,2281,III,NaN,C,Y
2889,2281,IV,NaN,D,Y
2890,2281,V,NaN,D,Y
2891,2281,VI,NaN,F,Y
2893,2282,I,NaN,A+,Y
2894,2282,II,NaN,A,Y
2895,2282,III,NaN,B,Y
2896,2282,IV,NaN,C,Y
2897,2282,V,NaN,C,Y
2898,2282,VI,NaN,D,Y
2899,2282,VII,NaN,F,Y
2901,2284,THF,18.00 - 20.00,A+,Y
2902,2284,TB,16.00 - 17.99,A,Y
2903,2284,B,14.00 - 15.99,A-,Y
2904,2284,AB,12.00 - 13.99,B,Y
2905,2284,P,10.00 - 11.99,C,Y
2906,2284,CP,NaN,D,Y
2907,2284,S,NaN,S,Y
2908,2284,E,0.00 - 9.99,F,Y
2910,2285,A,70.00 - 100.00,A,Y
2911,2285,B,60.00 - 69.00,B+,Y
2912,2285,C,50.00 - 59.00,B,Y
2913,2285,D,45.00 - 49.00,C+,Y
2914,2285,E,40.00 - 44.00,C,Y
2915,2285,F,0.00 - 39.00,F,Y
2917,2286,NaN,85.00 - 100.00,A+,Y
2918,2286,NaN,75.00 - 84.00,A,Y
2919,2286,NaN,65.00 - 74.00,B,Y
2920,2286,NaN,50.00 - 64.00,C,Y
2921,2286,NaN,0.00 - 49.00,F,Y
2923,2287,A,4.00,A,Y
2924,2287,A-,3.67,A-,Y
2925,2287,B+,3.33,B+,Y
2926,2287,B,3.00,B,Y
2927,2287,B-,2.67,B-,Y
2928,2287,C+,2.33,C+,Y
2929,2287,C,2.00,C,Y
2930,2287,C-,1.67,C-,Y
2931,2287,D+,1.33,D+,Y
2932,2287,D,1.00,D,Y
2933,2287,F,0.00,F,Y
2935,2288,NaN,80.00 - 100.00,A,Y
2936,2288,NaN,65.00 - 79.00,B,Y
2937,2288,NaN,50.00 - 64.00,C,Y
2938,2288,NaN,35.00 - 49.00,C,Y
2939,2288,NaN,0.00 - 34.00,F,Y
2941,2289,A,NaN,A,Y
2942,2289,B,NaN,B,Y
2943,2289,C,NaN,C,Y
2944,2289,D,NaN,D,Y
2945,2289,E,NaN,F,Y
2947,2290,NaN,1.00 - 2.00,A,Y
2948,2290,NaN,3.00 - 5.00,B,Y
2949,2290,NaN,6.00 - 7.00,C,Y
2950,2290,NaN,8.00 - 9.00,F,Y
2952,2291,NaN,80.00 - 100.00,A,Y
2953,2291,NaN,70.00 - 79.90,B+,Y
2954,2291,NaN,60.00 - 69.99,B,Y
2955,2291,NaN,50.00 - 59.99,C,Y
2956,2291,NaN,0.00 - 49.99,F,Y
2958,2292,NaN,7.00,A,Y
2959,2292,NaN,6.00 - 6.99,A,Y
2960,2292,NaN,5.00 - 5.99,B,Y
2961,2292,NaN,4.00 - 4.99,C,Y
2962,2292,NaN,3.60 - 3.99,D,Y
2963,2292,NaN,3.00 - 3.59,F,Y
2964,2292,NaN,2.00 - 2.99,F,Y
2965,2292,NaN,1.00 - 1.99,F,Y
2967,2293,NaN,90.00 - 100.00,A,Y
2968,2293,NaN,77.00 - 89.99,A-,Y
2969,2293,NaN,64.00 - 76.99,B,Y
2970,2293,NaN,51.00 - 63.99,C,Y
2971,2293,NaN,0.00 - 50.99,F,Y
2973,2294,NaN,90.00 - 100.00,A,Y
2974,2294,NaN,80.00 - 89.99,AB,Y
2975,2294,NaN,70.00 - 79.99,B,Y
2976,2294,NaN,60.00 - 69.99,BC,Y
2977,2294,NaN,51.00 - 59.99,C,Y
2978,2294,NaN,0.00 - 50.99,F,Y
2980,2283,A+,90.00 - 100.00,A+,Y
2981,2283,A,85.00 - 89.00,A,Y
2982,2283,A-,80.00 - 84.00,A-,Y
2983,2283,B+,75.00 - 79.00,B+,Y
2984,2283,B,70.00 - 74.00,B,Y
2985,2283,B-,68.00 - 69.00,B-,Y
2986,2283,C+,60.00 - 64.00,C+,Y
2987,2283,C,55.00 - 59.00,C,Y
2988,2283,C-,50.00 - 54.00,C-,Y
2989,2283,D+,NaN,D+,Y
2990,2283,D,40.00 - 49.00,D,Y
2991,2283,E,NaN,F,Y
2992,2283,F,NaN,F,Y
2994,2299,A,80.00 - 100.00,A,Y
2995,2299,B,70.00 - 79.99,AB,Y
2996,2299,C,60.00 - 69.99,B,Y
2997,2299,D,50.00 - 59.99,C,Y
2998,2299,E,40.00 - 49.99,D,Y
2999,2299,F,0.00 - 39.99,F,Y
3001,2300,A,9.00 - 10.00,A,Y
3002,2300,B,7.00 - 8.99,B,Y
3003,2300,C,5.00 - 6.99,C,Y
3004,2300,D,3.00 - 4.99,D,Y
3005,2300,S,NaN,S,Y
3006,2300,F,0.00 - 2.99,F,Y
3008,2301,E,NaN,A,Y
3009,2301,MB,NaN,A-,Y
3010,2301,B,NaN,B,Y
3011,2301,S,NaN,C,Y
3012,2301,R,NaN,C,Y
3013,2301,I,NaN,F,Y
3014,2301,D,NaN,F,Y
3016,2302,SS,9.00 - 10.00,A,Y
3017,2302,MS,7.00 - 8.99,B,Y
3018,2302,MM,5.00 - 6.99,C,Y
3019,2302,CC,NaN,P,Y
3020,2302,MI,3.00 - 4.99,F,Y
3021,2302,II,0.00 - 2.99,F,Y
3022,2302,SR,NaN,-,Y
3024,2303,A+,NaN,A+,Y
3025,2303,A,NaN,A,Y
3026,2303,A-,NaN,A-,Y
3027,2303,B+,NaN,B+,Y
3028,2303,B,NaN,B,Y
3029,2303,B-,NaN,B-,Y
3030,2303,C+,NaN,C+,Y
3031,2303,C,NaN,C,Y
3032,2303,C-,NaN,C-,Y
3033,2303,D+,NaN,D+,Y
3034,2303,D,NaN,D,Y
3035,2303,D-,NaN,D-,Y
3036,2303,F,NaN,F,Y
3038,2304,A,NaN,A,Y
3039,2304,B,NaN,B,Y
3040,2304,C,NaN,C,Y
3041,2304,D,NaN,F,Y
3043,2308,NaN,NaN,A,Y
3044,2308,NaN,NaN,B,Y
3045,2308,NaN,NaN,B-,Y
3046,2308,NaN,NaN,C,Y
3047,2308,NaN,NaN,AB,Y
3049,2309,I,NaN,A,Y
3050,2309,II,NaN,B,Y
3051,2309,III,NaN,C,Y
3052,2309,IV,NaN,D,Y
3053,2309,V,NaN,D,Y
3054,2309,VI,NaN,F,Y
3056,2310,A+,NaN,A+,Y
3057,2310,A,80.00 - 100.00,A,Y
3058,2310,B+,NaN,A-,Y
3059,2310,B,70.00 - 79.99,B+,Y
3060,2310,C+,NaN,B,Y
3061,2310,C,60.00 - 69.99,B-,Y
3062,2310,D+,NaN,C+,Y
3063,2310,D,50.00 - 59.99,C,Y
3064,2310,E,40.00 - 49.99,P,Y
3065,2310,F,0.00 - 39.99,F,Y
3067,2311,NaN,6.00,A,Y
3068,2311,NaN,5.00 - 5.99,A,Y
3069,2311,NaN,4.00 - 4.99,B,Y
3070,2311,NaN,3.00 - 3.99,C,Y
3071,2311,Z,NaN,S,Y
3072,2311,NaN,2.00 - 2.99,F,Y
3074,2312,A,NaN,A,Y
3075,2312,B,NaN,AB,Y
3076,2312,C,NaN,B,Y
3077,2312,D,NaN,BC,Y
3078,2312,E,NaN,C,Y
3079,2312,Z,NaN,S,Y
3080,2312,FX,NaN,F,Y
3081,2312,F,NaN,F,Y
3083,2314,5,65.00 - 100.00,A,Y
3084,2314,4,50.00 - 64.00,B,Y
3085,2314,3,40.00 - 49.00,C,Y
3086,2314,2,30.00 - 39.00,D,Y
3087,2314,NaN,0.00 - 29.00,F,Y
3089,2315,THF,18.00 - 20.00,A+,Y
3090,2315,TB,16.00 - 17.99,A,Y
3091,2315,B,14.00 - 15.99,A-,Y
3092,2315,AB,12.00 - 13.99,B,Y
3093,2315,P,10.00 - 11.99,C,Y
3094,2315,CP,NaN,D,Y
3095,2315,S,NaN,S,Y
3096,2315,E,0.00 - 9.99,F,Y
3098,2316,NaN,90.00 - 100.00,A+,Y
3099,2316,NaN,80.00 - 89.00,A,Y
3100,2316,NaN,70.00 - 79.00,B,Y
3101,2316,NaN,60.00 - 69.00,B-,Y
3102,2316,NaN,50.00 - 59.00,C,Y
3103,2316,NaN,0.00 - 49.00,F,Y
3105,2317,NaN,90.00 - 100.00,A+,Y
3106,2317,NaN,80.00 - 89.99,A,Y
3107,2317,NaN,70.00 - 79.99,B,Y
3108,2317,NaN,60.00 - 69.99,B-,Y
3109,2317,NaN,50.00 - 59.99,C,Y
3110,2317,NaN,0.00 - 49.99,F,Y
3112,2318,A,NaN,A,Y
3113,2318,B,NaN,B,Y
3114,2318,C,NaN,B,Y
3115,2318,D,NaN,C,Y
3116,2318,E,NaN,D,Y
3117,2318,F,NaN,F,Y
3119,2319,A,85.00 - 100.00,A,Y
3120,2319,B+,80.00 - 84.99,B+,Y
3121,2319,B,70.00 - 79.99,B,Y
3122,2319,C+,65.00 - 69.99,C+,Y
3123,2319,C,50.00 - 64.99,C,Y
3124,2319,F,0.00 - 49.99,F,Y
3126,2320,A+,95.00 - 100.00,A+,Y
3127,2320,A,90.00 - 94.00,A,Y
3128,2320,A-,85.00 - 89.00,A-,Y
3129,2320,B+,80.00 - 84.00,B+,Y
3130,2320,B,75.00 - 79.00,B,Y
3131,2320,B-,70.00 - 74.00,B-,Y
3132,2320,C+,65.00 - 69.00,C+,Y
3133,2320,C,60.00 - 64.00,C,Y
3134,2320,C-,50.00 - 59.00,C-,Y
3135,2320,D,0.00 - 49.00,F,Y
3137,2321,THF,18.00 - 20.00,A+,Y
3138,2321,TB,16.00 - 17.99,A,Y
3139,2321,B,14.00 - 15.99,A-,Y
3140,2321,AB,12.00 - 13.99,B,Y
3141,2321,P,10.00 - 11.99,C,Y
3142,2321,CP,NaN,D,Y
3143,2321,S,NaN,S,Y
3144,2321,E,0.00 - 9.99,F,Y
3146,2322,A,NaN,A,Y
3147,2322,A-,NaN,AB,Y
3148,2322,B,NaN,B,Y
3149,2322,C,NaN,C,Y
3151,2323,A,NaN,A,Y
3152,2323,B,NaN,B,Y
3153,2323,C,NaN,B,Y
3154,2323,D,NaN,C,Y
3155,2323,E,NaN,C,Y
3156,2323,F,NaN,F,Y
3158,2324,A,80.00 - 100.00,A,Y
3159,2324,B+,70.00 - 79.00,AB,Y
3160,2324,B,60.00 - 69.00,B,Y
3161,2324,C+,55.00 - 59.00,BC,Y
3162,2324,C,50.00 - 54.00,C,Y
3163,2324,D+,45.00 - 49.00,F,Y
3164,2324,D,40.00 - 44.00,F,Y
3165,2324,F,0.00 - 39.00,F,Y
3167,2331,THF,18.00 - 20.00,A+,Y
3168,2331,TB,16.00 - 17.99,A,Y
3169,2331,B,14.00 - 15.99,A-,Y
3170,2331,AB,12.00 - 13.99,B,Y
3171,2331,P,10.00 - 11.99,C,Y
3172,2331,CP,NaN,D,Y
3173,2331,S,NaN,S,Y
3174,2331,E,0.00 - 9.99,F,Y
3176,2332,NaN,6.50 - 7.00,A,Y
3177,2332,NaN,6.00 - 6.49,A-,Y
3178,2332,NaN,5.50 - 5.99,B+,Y
3179,2332,NaN,5.00 - 5.49,B,Y
3180,2332,NaN,4.50 - 4.99,B-,Y
3181,2332,NaN,4.00 - 4.49,C,Y
3182,2332,NaN,0.00 - 3.99,F,Y
3184,2333,NaN,95.00 - 100.00,A,Y
3185,2333,NaN,90.00 - 94.00,A-,Y
3186,2333,NaN,80.00 - 89.00,B+,Y
3187,2333,NaN,70.00 - 79.00,B,Y
3188,2333,NaN,65.00 - 69.00,B-,Y
3189,2333,NaN,60.00 - 64.00,C,Y
3190,2333,NaN,10.00 - 59.00,F,Y
3192,2334,A,90.00 - 100.00,A,Y
3193,2334,B,80.00 - 89.99,B,Y
3194,2334,C,70.00 - 79.99,C,Y
3195,2334,D,60.00 - 69.99,D,Y
3196,2334,F,0.00 - 59.99,F,Y
3197,2334,Pass,NaN,S,Y
3199,2335,A+,NaN,A+,Y
3200,2335,A,NaN,A,Y
3201,2335,A-,NaN,A-,Y
3202,2335,B+,NaN,B+,Y
3203,2335,B,NaN,B,Y
3204,2335,B-,NaN,B-,Y
3205,2335,C+,NaN,C+,Y
3206,2335,C,NaN,C,Y
3207,2335,C-,NaN,C-,Y
3208,2335,D+,NaN,D+,Y
3209,2335,D,NaN,D,Y
3210,2335,D-,NaN,D-,Y
3211,2335,F,NaN,F,Y
3212,2335,Pass,NaN,S,Y
3214,3052,A+,96.00 - 100.00,A+,Y
3215,3052,A,91.00 - 95.00,A,Y
3216,3052,A-,86.00 - 90.00,B+,Y
3217,3052,B+,81.00 - 85.00,B,Y
3218,3052,B,76.00 - 80.00,C+,Y
3219,3052,B-,71.00 - 75.00,C,Y
3220,3052,C+,66.00 - 70.00,D+,Y
3221,3052,C,61.00 - 65.00,D,Y
3222,3052,D,0.00 - 60.00,F,Y
3224,3053,A,90.00 - 100.00,A,Y
3225,3053,A-,85.00 - 89.00,A-,Y
3226,3053,B+,81.00 - 84.00,B+,Y
3227,3053,B,78.00 - 80.00,B,Y
3228,3053,B-,75.00 - 77.00,B-,Y
3229,3053,C+,72.00 - 74.00,C+,Y
3230,3053,C,68.00 - 71.00,C,Y
3231,3053,C-,65.00 - 67.00,C-,Y
3232,3053,D+,63.00 - 64.00,D+,Y
3233,3053,D,60.00 - 62.00,D,Y
3234,3053,F,0.00 - 59.00,F,Y
3236,3054,A+,95.00 - 100.00,A+,Y
3237,3054,A,90.00 - 94.00,A,Y
3238,3054,A-,85.00 - 89.00,A-,Y
3239,3054,B+,82.00 - 84.00,B+,Y
3240,3054,B,78.00 - 81.00,B,Y
3241,3054,B-,75.00 - 77.00,B-,Y
3242,3054,C+,72.00 - 74.00,C+,Y
3243,3054,C,68.00 - 71.00,C,Y
3244,3054,C-,64.00 - 67.00,C-,Y
3245,3054,D+,61.00 - 63.00,D+,Y
3246,3054,D,60.00,D,Y
3247,3054,F,0.00 - 59.00,F,Y
3249,3055,A,90.00 - 100.00,A,Y
3250,3055,A-,85.00 - 89.90,A-,Y
3251,3055,B+,80.00 - 84.90,B+,Y
3252,3055,B,75.00 - 79.90,B,Y
3253,3055,B-,70.00 - 74.90,B-,Y
3254,3055,C+,65.00 - 69.90,C+,Y
3255,3055,C,60.00 - 64.90,C,Y
3256,3055,C-,0.00 - 59.90,F,Y
3257,3055,D,0.00 - 59.90,F,Y
3258,3055,F,0.00 - 59.90,F,Y
3260,3056,A+,90.00 - 100.00,A+,Y
3261,3056,A,85.00 - 89.00,A,Y
3262,3056,A-,82.00 - 84.00,A-,Y
3263,3056,B+,78.00 - 81.00,B+,Y
3264,3056,B,75.00 - 77.00,B,Y
3265,3056,B-,72.00 - 74.00,B-,Y
3266,3056,C+,68.00 - 71.00,C+,Y
3267,3056,C,63.00 - 67.00,C,Y
3268,3056,C-,60.00 - 62.00,C-,Y
3269,3056,D,0.00 - 59.00,F,Y
3271,3057,A+,95.00 - 100.00,A+,Y
3272,3057,A,90.00 - 94.00,A,Y
3273,3057,B+,85.00 - 89.00,AB,Y
3274,3057,B,80.00 - 84.00,B,Y
3275,3057,C+,75.00 - 79.00,BC,Y
3276,3057,C,70.00 - 74.00,C,Y
3277,3057,D+,65.00 - 69.00,CD,Y
3278,3057,D,60.00 - 64.00,D,Y
3279,3057,F,0.00 - 59.00,F,Y
3281,3058,A+,95.00 - 100.00,A+,Y
3282,3058,A,90.00 - 94.90,A,Y
3283,3058,A-,85.00 - 89.90,A-,Y
3284,3058,B+,82.00 - 84.90,B+,Y
3285,3058,B,78.00 - 81.90,B,Y
3286,3058,B-,75.00 - 77.90,B-,Y
3287,3058,C+,72.00 - 74.90,C+,Y
3288,3058,C,68.00 - 71.90,C,Y
3289,3058,D+,64.00 - 67.90,CD,Y
3290,3058,D,60.00 - 63.90,D,Y
3291,3058,F,0.00 - 59.90,F,Y
3293,3059,A,95.00 - 100.00,A,Y
3294,3059,NaN,90.00 - 94.99,A,Y
3295,3059,B,85.00 - 89.99,B,Y
3296,3059,NaN,80.00 - 84.99,B,Y
3297,3059,C,75.00 - 79.99,C,Y
3298,3059,NaN,70.00 - 74.99,C,Y
3299,3059,D,65.00 - 69.99,D,Y
3300,3059,NaN,60.00 - 64.99,D,Y
3301,3059,NaN,0.00 - 59.99,F,Y
3303,3060,A+,95.00 - 100.00,A+,Y
3304,3060,A,85.00 - 94.00,A,Y
3305,3060,B+,80.00 - 84.00,B+,Y
3306,3060,B,75.00 - 79.00,B,Y
3307,3060,C+,65.00 - 74.00,C+,Y
3308,3060,C,60.00 - 64.00,C,Y
3309,3060,F,0.00 - 59.00,F,Y
3311,3061,A,85.00 - 100.00,A,Y
3312,3061,B,75.00 - 84.90,B,Y
3313,3061,C,67.00 - 74.90,C,Y
3314,3061,D,60.00 - 66.90,D,Y
3315,3061,E,0.00 - 59.90,F,Y
3317,3062,A,85.00 - 100.00,A,Y
3318,3062,B,75.00 - 84.99,B,Y
3319,3062,C,60.00 - 74.99,C,Y
3320,3062,D,0.00 - 59.99,F,Y
3321,3062,Pass,NaN,S,Y
3323,3063,A,90.00 - 100.00,A,Y
3324,3063,A-,85.00 - 89.00,A-,Y
